yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
185562022,18556,2022,TN0630200,TN0630200,,N,N,,I,AUSTIN PEAY STATE UNIV,AUSTIN PEAY UNIV SAFETY & SEC DEPT CLARKSVILLE,Austin Peay State University,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,11,4,15,6,5,11,0,0,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MONTGOMERY,"Clarksville, TN-KY",Y,Y,Y
185582022,18558,2022,TN0630500,TN0630500,,N,N,,I,DTF:19TH JUDICIAL DISTRI,19TH JUDICIAL DIST DRUG TASK FORCE CLARKSVILLE,Drug Task Force:,19th Judicial District,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,0,0,1996-07-01,1998-04-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MONTGOMERY,"Clarksville, TN-KY",Y,Y,Y
185612022,18561,2022,TN0640000,TN0640000,,N,N,,I,MOORE,MOORE CO SO LYNCHBURG,Moore,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,6855,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,15,8,23,2,7,9,2.5,4.7,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MOORE,Not Specified,Y,Y,Y
185622022,18562,2022,TN0650000,TN0650000,,N,N,,I,MORGAN,MORGAN CO SO WARTBURG,Morgan,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,20624,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,21,12,33,4,12,16,1.2,2.4,1996-07-01,1997-04-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MORGAN,"Knoxville, TN",Y,Y,Y
185632022,18563,2022,TN0650100,TN0650100,,N,N,,I,WARTBURG,WARTBURG PD,Wartburg,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,897,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,4.5,4.5,1996-07-01,2000-02-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,MORGAN,"Knoxville, TN",Y,Y,Y
185652022,18565,2022,TN0660000,TN0660000,,N,N,,I,OBION,OBION CO SO UNION CITY,Obion,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,13775,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,35,15,50,0,16,16,2.5,4.8,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,OBION,Not Specified,Y,Y,Y
185662022,18566,2022,TN0660100,TN0660100,,N,N,,I,UNION CITY,UNION CITY PD,Union City,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,10996,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,33,0,33,2,8,10,3.2,3.9,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,OBION,Not Specified,Y,Y,Y
185672022,18567,2022,TN0660200,TN0660200,,N,N,,I,SOUTH FULTON,SOUTH FULTON PD SOUTH FULTON,South Fulton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2178,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,5,10,0,0,0,2.3,4.6,1996-07-01,1997-04-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,OBION,Not Specified,Y,Y,Y
185682022,18568,2022,TN0660300,TN0660300,,N,N,,I,KENTON,KENTON PD,Kenton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1184,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.5,2.5,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,"GIBSON, OBION","Jackson, TN",Y,Y,Y
185692022,18569,2022,TN0660400,TN0660400,,N,N,,I,TROY,TROY PD,Troy,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1392,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,3.6,3.6,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,OBION,Not Specified,Y,Y,Y
185702022,18570,2022,TN0660500,TN0660500,,N,N,,I,OBION,OBION PD,Obion,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,964,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.1,2.1,1996-07-01,2000-11-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,OBION,Not Specified,Y,Y,Y
185712022,18571,2022,TN0660600,TN0660600,,N,N,,I,DTF:27TH JUDICIAL DISTRI,TWENTY-SEVENTH DIST DRUG TASK FORCE UNION CITY,Drug Task Force:,27th Judicial District,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0,0,1996-07-01,1999-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,OBION,Not Specified,Y,Y,Y
185742022,18574,2022,TN0670000,TN0670000,,N,N,,I,OVERTON,OVERTON CO SO LIVINGSTON,Overton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,19110,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,29,16,45,2,13,15,1.6,3.1,1996-07-01,1997-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,OVERTON,Not Specified,Y,Y,Y
185752022,18575,2022,TN0670100,TN0670100,,N,N,,I,LIVINGSTON,LIVINGSTON PD,Livingston,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4047,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,1,14,1,5,6,3.5,4.9,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,OVERTON,Not Specified,Y,Y,Y
185782022,18578,2022,TN0680000,TN0680000,,N,N,,I,PERRY,PERRY CO SO LINDEN,Perry,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,8610,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,15,4,19,1,6,7,1.9,3.0,1996-07-01,1999-09-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,PERRY,Not Specified,Y,Y,Y
185802022,18580,2022,TN0690000,TN0690000,,N,N,,I,PICKETT,PICKETT CO SO BYRDSTOWN,Pickett,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,5178,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,13,3,16,0,2,2,2.5,3.5,1996-07-01,2000-01-01,2004-07-01,2013-01-01,2015-06-01,2013-07-01,N,PICKETT,Not Specified,Y,Y,Y
185822022,18582,2022,TN0700000,TN0700000,,N,N,,I,POLK,POLK CO SO BENTON,Polk,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,16529,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,27,23,50,0,15,15,1.6,3.9,1996-07-01,1997-09-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,POLK,"Cleveland, TN",Y,Y,Y
185842022,18584,2022,TN0700200,TN0700200,,N,N,,I,BENTON,BENTON PD,Benton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1506,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,1,1,4.0,4.6,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,POLK,"Cleveland, TN",Y,Y,Y
185862022,18586,2022,TN0710000,TN0710000,,N,N,,I,PUTNAM,PUTNAM CO SO COOKEVILLE,Putnam,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,38430,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,72,60,132,4,29,33,2.0,4.3,1996-07-01,1997-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,PUTNAM,Not Specified,Y,Y,Y
185872022,18587,2022,TN0710100,TN0710100,,N,N,,I,COOKEVILLE,COOKEVILLE PD,Cookeville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,35771,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,64,6,70,8,18,26,2.0,2.7,1996-07-01,1999-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,PUTNAM,Not Specified,Y,Y,Y
185882022,18588,2022,TN0710200,TN0710200,,N,N,,I,ALGOOD,ALGOOD PD,Algood,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4012,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,3,0,3,3.7,3.7,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,PUTNAM,Not Specified,Y,Y,Y
185892022,18589,2022,TN0710300,TN0710300,,N,N,,I,MONTEREY,MONTEREY PD,Monterey,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2750,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,0,1,1,3.6,4.0,1996-07-01,2000-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,PUTNAM,Not Specified,Y,Y,Y
185902022,18590,2022,TN0710400,TN0710400,,N,N,,I,BAXTER,BAXTER PD,Baxter,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1677,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,0,0,4.2,4.2,1996-07-01,1999-03-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,PUTNAM,Not Specified,Y,Y,Y
185912022,18591,2022,TN0710500,TN0710500,,N,N,,I,TENN TECHNOLOGICAL UNIV,TN TECH UNIV POLICE DEPARTMENT COOKEVILLE,Tennessee Technological University,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,2,10,0,5,5,0,0,1996-07-01,1997-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,PUTNAM,Not Specified,Y,Y,Y
185942022,18594,2022,TN0720000,TN0720000,,N,N,,I,RHEA,RHEA CO SO DAYTON,Rhea,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,22849,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,35,28,63,3,25,28,1.7,4.0,1996-07-01,1996-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,RHEA,Not Specified,Y,Y,Y
185952022,18595,2022,TN0720100,TN0720100,,N,N,,I,DAYTON,DAYTON PD,Dayton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,7170,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,2,20,0,0,0,2.5,2.8,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,RHEA,Not Specified,Y,Y,Y
185962022,18596,2022,TN0720200,TN0720200,,N,N,,I,SPRING CITY,SPRING CITY PD,Spring City,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1965,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,1,1,4.1,4.6,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,RHEA,Not Specified,Y,Y,Y
185972022,18597,2022,TN0720300,TN0720300,,N,N,,I,GRAYSVILLE,GRAYSVILLE POLICEDEPARTMENT,Graysville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1479,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,2.0,2.7,1996-07-01,1998-01-01,2004-06-01,2013-02-01,2015-06-01,2013-09-01,N,RHEA,Not Specified,Y,Y,Y
185992022,18599,2022,TN0730000,TN0730000,,N,N,,I,ROANE,ROANE CO SO KINGSTON,Roane,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,32262,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,49,25,74,2,14,16,1.6,2.8,1996-07-01,1997-07-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,ROANE,"Knoxville, TN",Y,Y,Y
186002022,18600,2022,TN0730100,TN0730100,,N,N,,I,HARRIMAN,HARRIMAN PD,Harriman,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,5984,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,3,1,4,3.2,3.3,1996-07-01,1998-05-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,ROANE,"Knoxville, TN",Y,Y,Y
186012022,18601,2022,TN0730200,TN0730200,,N,N,,I,KINGSTON,KINGSTON PD,Kingston,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,6067,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,1,13,0,0,0,2.0,2.1,1996-07-01,1998-06-01,2004-07-01,2013-02-01,2015-06-01,2013-04-01,N,ROANE,"Knoxville, TN",Y,Y,Y
186022022,18602,2022,TN0730300,TN0730300,,N,N,,I,OLIVER SPRINGS,OLIVER SPRINGS PD,Oliver Springs,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,3305,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,1,4,5,3.6,5.1,1996-07-01,1997-07-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,"ANDERSON, MORGAN, ROANE","Knoxville, TN",Y,Y,Y
186032022,18603,2022,TN0730400,TN0730400,,N,N,,I,ROCKWOOD,ROCKWOOD PD,Rockwood,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,5571,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,1,2,2.3,2.5,1996-07-01,1997-11-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,ROANE,"Knoxville, TN",Y,Y,Y
186042022,18604,2022,TN0730500,TN0730500,,N,N,,I,DTF:9TH JUDICIAL DISTRIC,NINTH JUDICIAL DISTRICT DRUG TASK FORCE KINGSTO,Drug Task Force:,9th Judicial District,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,1,0,1,0,0,1996-07-01,1998-01-01,2006-06-01,2013-02-01,2015-06-01,2013-04-01,N,ROANE,"Knoxville, TN",Y,Y,Y
186052022,18605,2022,TN0730600,TN0730600,,N,N,,I,ROANE STATE COMM COLLEGE,ROANE STATE COMMUNITY COLLEGE DPS,Roane State Community College,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,10,20,1,1,2,0,0,1996-07-01,1997-11-01,2011-03-01,2013-02-01,2016-02-01,2013-04-01,N,ROANE,"Knoxville, TN",Y,Y,Y
186072022,18607,2022,TN0740000,TN0740000,,N,N,,I,ROBERTSON,ROBERTSON CO SO SPRINGFIELD,Robertson,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,34466,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,61,34,95,5,36,41,1.9,3.9,1996-07-01,1998-06-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,ROBERTSON,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186082022,18608,2022,TN0740100,TN0740100,,N,N,,I,SPRINGFIELD,SPRINGFIELD PD,Springfield,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,19330,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,30,0,30,5,3,8,1.8,2.0,1996-07-01,1998-03-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,ROBERTSON,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186092022,18609,2022,TN0740200,TN0740200,,N,N,,I,GREENBRIER,GREENBRIER POLICE DEPARTMENT,Greenbrier,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,6963,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,2,12,0,2,2,1.4,2.0,1996-07-01,1998-03-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,ROBERTSON,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186112022,18611,2022,TN0740400,TN0740400,,N,N,,I,CROSS PLAINS,CROSS PLAINS POLICE DEPARTMENT CROSS PLAINS,Cross Plains,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1884,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.5,0.5,1996-07-01,1999-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,ROBERTSON,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186122022,18612,2022,TN0740600,TN0740600,,N,N,,I,COOPERTOWN,COOPERTOWN POLICE DEPARTMENT,Coopertown,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4702,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,1,1,2,0.9,1.1,1996-07-01,1999-04-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,ROBERTSON,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186132022,18613,2022,TN0750000,TN0750000,,N,N,,I,RUTHERFORD,RUTHERFORD CO SO MURFREESBORO,Rutherford,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,102731,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,229,112,341,13,91,104,2.4,4.3,1996-07-01,1999-06-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,RUTHERFORD,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186142022,18614,2022,TN0750100,TN0750100,,N,N,,I,MURFREESBORO,MURFREESBORO PD,Murfreesboro,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,161810,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,232,12,244,33,49,82,1.6,2.0,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,RUTHERFORD,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186152022,18615,2022,TN0750200,TN0750200,,N,N,,I,SMYRNA,SMYRNA PD,Smyrna,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,57595,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,72,2,74,12,17,29,1.5,1.8,1996-07-01,2000-10-01,2004-09-01,2013-01-01,2015-09-01,2013-06-01,N,RUTHERFORD,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186162022,18616,2022,TN0750300,TN0750300,,N,N,,I,LA VERGNE,LA VERGNE PD,La Vergne,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,39424,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,58,7,65,6,12,18,1.6,2.1,1996-07-01,1998-08-01,2004-06-01,2013-02-01,2015-06-01,2013-05-01,N,RUTHERFORD,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
186172022,18617,2022,TN0750400,TN0750400,,N,N,,I,MIDDLE TENNESSEE STATE U,MIDDLE TN STATE UNIV DEPT OF PUBLIC SAFETY,Middle Tennessee State University,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,32,1,33,5,9,14,0,0,1996-07-01,1997-02-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,RUTHERFORD,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
